code,product_name_en,brands,serving_size,categories_tags,labels,allergens_tags,traces,energy-kcal_value,fat_value_per_100g,saturated_fat_value_per_100g,carbohydrates_value_per_g,sugars_value,proteins_value_per_100g,energy_value,off:food_groups_tags,off:nutriscore_grade,off:nutriscore_score,off:ecoscore_score,off:ecoscore_grade, Fermented foods, Desserts, Fermented milk products, Dairy desserts, Fermented dairy desserts, Yogurts,label,salt_value_in_grams,sodium_value_in_grams,apple,banana,beef,eggs,fish,gelatin,gluten,milk,no_traces,nuts,orange,peach,peanuts,sesame-seeds,soybeans,sulphur-dioxide-and-sulphites
708820427983,"Purple cow, blended low fat yogurt, blueberry",purple cow,170.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts,low-fat-yogurts",,no_traces,no traces,94.0,0.88,0.59,17.65,14.71,2.94,94.0,"milk-and-dairy-products,milk-and-yogurt",c,3.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.12,0.05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
818290013965,Greek yogurt,chobani,56.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,milk,no traces,89.0,1.79,0.89,10.71,10.71,8.93,89.0,"milk-and-dairy-products,milk-and-yogurt",a,-2.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.09,0.04,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
883655106316,Aussie style yogurt,yulu,150.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,milk,no traces,120.0,5.33,3.33,12.0,10.67,6.67,120.0,"milk-and-dairy-products,milk-and-yogurt",b,2.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.18,0.07,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
883655106323,Aussie style yogurt,yulu,150.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,milk,no traces,113.0,4.67,2.67,12.67,11.33,6.0,113.0,"milk-and-dairy-products,milk-and-yogurt",b,2.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.18,0.07,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
883655106392,One-handed yogurt,bonza,99.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,milk,no traces,101.0,2.02,1.52,14.14,13.13,5.05,101.0,"milk-and-dairy-products,milk-and-yogurt",b,1.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.16,0.07,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
818290014788,Low-fat greek yogurt,chobani,56.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts,greek-style-yogurts",,milk,no traces,89.0,1.79,0.89,10.71,10.71,8.93,89.0,"milk-and-dairy-products,milk-and-yogurt",a,-2.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.09,0.04,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
883655106293,Aussie Style Yogurt,yulu,150.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,milk,no traces,113.0,4.67,2.67,12.67,11.33,6.0,113.0,"milk-and-dairy-products,milk-and-yogurt",b,2.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.18,0.07,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
883655106309,Aussie Style Yogurt,whitewave services  inc.,150.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,milk,no traces,120.0,4.67,2.67,12.67,11.33,6.0,120.0,"milk-and-dairy-products,milk-and-yogurt",b,2.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.18,0.07,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
883655106330,Aussie Style Yogurt,whitewave services  inc.,150.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,milk,no traces,113.0,4.67,3.0,11.33,9.33,6.67,113.0,"milk-and-dairy-products,milk-and-yogurt",b,1.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.16,0.06,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
36632010087,"Dannon, danimals, squeezables lowfat yogurt, strawberry explosion",dannon,113.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,no_traces,no traces,80.0,1.33,0.88,14.16,12.39,3.54,80.0,"milk-and-dairy-products,milk-and-yogurt",b,0.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.14,0.06,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
36632010094,Lowfat yogurt,dannon,99.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,no_traces,no traces,81.0,1.01,1.01,14.14,12.12,4.04,81.0,"milk-and-dairy-products,milk-and-yogurt",b,1.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.14,0.06,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
36632010117,"Dannon, danimals, squeezables lowfat yogurt, blueberry pie",dannon,113.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,no_traces,no traces,80.0,1.33,0.88,14.16,12.39,3.54,80.0,"milk-and-dairy-products,milk-and-yogurt",b,0.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.14,0.06,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
818290013637,Greek yogurt,chobani,99.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts,greek-style-yogurts",,milk,no traces,141.0,6.06,4.04,14.14,11.11,7.07,141.0,"milk-and-dairy-products,milk-and-yogurt",b,2.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.1,0.04,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
818290013644,Greek yogurt,chobani,99.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts,greek-style-yogurts",,milk,no traces,141.0,6.06,4.04,14.14,11.11,7.07,141.0,"milk-and-dairy-products,milk-and-yogurt",b,2.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.1,0.04,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3022708,Lowfat yogurt,muller,150.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,milk,no traces,113.0,2.0,1.33,18.67,17.33,4.0,113.0,"milk-and-dairy-products,milk-and-yogurt",c,3.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.12,0.05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3092008,"Meijer, greek style lowfat yogurt, blackberry & raspberry, blackberry & raspberry",meijer,150.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts,greek-style-yogurts",,milk,no traces,100.0,1.67,1.0,14.0,12.67,6.67,100.0,"milk-and-dairy-products,milk-and-yogurt",a,-1.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.13,0.05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3091902,"Muller, greek style lowfat yogurt, strawberry, strawberry",muller,150.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts,greek-style-yogurts",,milk,no traces,100.0,1.67,1.0,14.67,12.67,6.67,100.0,"milk-and-dairy-products,milk-and-yogurt",a,-1.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.13,0.05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
850106006037,Greek yogurt smoothie,ready greek go,113.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,milk,no traces,106.0,5.31,3.1,12.39,10.62,2.65,106.0,"milk-and-dairy-products,milk-and-yogurt",c,3.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.08,0.03,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
850106006044,Greek yogurt smoothie,ready greek go,113.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,milk,no traces,106.0,4.42,3.1,14.16,11.5,2.65,106.0,"milk-and-dairy-products,milk-and-yogurt",c,4.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.08,0.03,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
850106006051,Greek yogurt smoothie,ready greek go,113.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,milk,no traces,115.0,4.42,2.65,14.16,13.27,2.65,115.0,"milk-and-dairy-products,milk-and-yogurt",c,3.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.08,0.03,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
939966,"Trader joe's, low fat vanilla yogurt with almonds, vanilla",trader joe's,130.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts,low-fat-yogurts",,milk,no traces,123.0,5.38,1.54,15.38,13.08,4.62,123.0,"milk-and-dairy-products,milk-and-yogurt",b,0.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.14,0.05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
78354311523,Cabot greek-style lowfat yogurt,"cabot,  cabot creamery cooperative",226.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,milk,no traces,106.0,1.77,1.11,15.04,12.39,7.52,106.0,"milk-and-dairy-products,milk-and-yogurt",b,0.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.13,0.05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
36632036391,"Dannon, light & fit, nonfat yogurt, key lime",dannon,170.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,no_traces,no traces,47.0,0.0,0.0,8.24,5.88,2.94,47.0,"milk-and-dairy-products,milk-and-yogurt",b,0.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.15,0.06,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
71700352225,Fat free yogurt,axelrod,227.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,milk,no traces,57.0,0.0,0.0,8.37,7.49,5.73,57.0,"milk-and-dairy-products,milk-and-yogurt",a,-2.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.22,0.09,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
818290014191,Greek yogurt,chobani,150.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,no_traces,no traces,67.0,0.0,0.0,9.33,4.67,8.0,67.0,"milk-and-dairy-products,milk-and-yogurt",a,-6.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.11,0.04,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
36632006219,"Dannon, light & fit, nonfat yogurt, strawberry, banana",dannon,170.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,no_traces,no traces,47.0,0.0,0.0,8.24,5.29,2.94,47.0,"milk-and-dairy-products,milk-and-yogurt",b,0.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.11,0.04,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
36632006226,Nonfat yogurt,dannon,170.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,no_traces,no traces,47.0,0.0,0.0,8.24,5.29,2.94,47.0,"milk-and-dairy-products,milk-and-yogurt",b,0.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.11,0.04,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
36632006202,"Dannon, light & fit, regular lowfat yogurt",dannon,170.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,no_traces,no traces,47.0,0.0,0.0,8.24,5.88,2.94,47.0,"milk-and-dairy-products,milk-and-yogurt",b,0.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.11,0.04,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
746104130068,"Ronnybrook, creamline yogurt, peach",ronnybrook,170.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,milk,no traces,76.0,3.53,1.76,10.59,10.0,2.94,76.0,"milk-and-dairy-products,milk-and-yogurt",b,2.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.1,0.04,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
36632026323,Nonfat yogurt,"dannon, activia",113.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,no_traces,no traces,53.0,0.0,0.0,9.73,6.19,3.54,53.0,"milk-and-dairy-products,milk-and-yogurt",a,-2.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.14,0.06,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
53600000215,"La yogurt, original blended lowfat yogurt, peach",la yogurt,170.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,milk,no traces,88.0,0.88,0.59,17.06,15.29,2.94,88.0,"milk-and-dairy-products,milk-and-yogurt",c,3.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.14,0.06,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
818290013606,"Chobani, lowfat greek yogurt, clover honey",chobani,150.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts,greek-style-yogurts,honey-yogurts",,milk,no traces,127.0,1.67,1.0,20.67,19.33,7.33,127.0,"milk-and-dairy-products,milk-and-yogurt",b,1.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.08,0.03,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
725439980142,Nonfat greek yogurt with fruit on the bottom,taste of inspirations,150.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,no_traces,no traces,87.0,0.0,0.0,14.0,13.33,8.0,87.0,"milk-and-dairy-products,milk-and-yogurt",a,-1.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.08,0.03,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
725439980036,Nonfat greek yogurt,taste of inspirations,150.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts,vanilla-yogurt,greek-style-yogurts",,no_traces,no traces,73.0,0.0,0.0,10.0,9.33,8.67,73.0,"milk-and-dairy-products,milk-and-yogurt",a,-3.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.12,0.05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
725439980043,Nonfat greek yogurt,taste of inspirations,150.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,no_traces,no traces,87.0,0.0,0.0,14.67,13.33,8.0,87.0,"milk-and-dairy-products,milk-and-yogurt",a,-1.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.12,0.05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
725439981149,Nonfat greek yogurt,taste of inspirations,150.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,no_traces,no traces,80.0,0.0,0.0,12.67,12.0,8.0,80.0,"milk-and-dairy-products,milk-and-yogurt",a,-2.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.12,0.05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
35826094285,Nonfat yogurt,food lion,227.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,milk,no traces,57.0,0.0,0.0,8.37,7.49,5.73,57.0,"milk-and-dairy-products,milk-and-yogurt",a,-2.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.22,0.09,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
725439980159,Nonfat greek yogurt,taste of inspirations,150.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,no_traces,no traces,80.0,0.0,0.0,12.67,12.0,8.0,80.0,"milk-and-dairy-products,milk-and-yogurt",a,-2.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.12,0.05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
725439980067,Non fat greek yogurt,taste of inspirations,150.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,no_traces,no traces,87.0,0.0,0.0,13.33,12.67,8.0,87.0,"milk-and-dairy-products,milk-and-yogurt",a,-1.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.08,0.03,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
725439980074,Nonfat Greek Yogurt,taste of inspirations,150.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts,greek-style-yogurts",,no_traces,no traces,80.0,0.0,0.0,12.67,12.0,8.0,80.0,"milk-and-dairy-products,milk-and-yogurt",a,-2.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.12,0.05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
725439980081,Nonfat greek yogurt plain,taste of inspirations,150.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts,greek-style-yogurts",,no_traces,no traces,53.0,0.0,0.0,4.0,3.33,10.0,53.0,"milk-and-dairy-products,milk-and-yogurt",a,-5.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.09,0.04,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
725439957427,Greek frozen yogurt,taste of inspirations,86.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,frozen-foods,fermented-dairy-desserts,frozen-desserts,yogurts,frozen-yogurts,greek-style-yogurts",,milk,no traces,174.0,4.07,2.91,30.23,24.42,4.65,174.0,"milk-and-dairy-products,milk-and-yogurt",c,8.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.29,0.12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
725439957441,Greek frozen yogurt,taste of inspirations,86.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,frozen-foods,fermented-dairy-desserts,frozen-desserts,yogurts,vanilla-yogurt,greek-style-yogurts",,milk,no traces,174.0,5.23,3.49,25.58,22.09,5.81,174.0,"milk-and-dairy-products,milk-and-yogurt",c,7.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.34,0.13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
725439980005,Nonfat greek yogurt,taste of inspirations,150.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,no_traces,no traces,80.0,0.0,0.0,12.67,12.0,8.67,80.0,"milk-and-dairy-products,milk-and-yogurt",a,-3.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.11,0.04,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
35826094254,Lowfat yogurt,food lion,227.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,milk,no traces,93.0,1.1,0.66,15.42,14.54,4.85,93.0,"milk-and-dairy-products,milk-and-yogurt",b,1.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.2,0.08,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
725439980098,Nonfat greek yogurt,taste of inspirations,150.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,no_traces,no traces,87.0,0.0,0.0,14.0,13.33,8.0,87.0,"milk-and-dairy-products,milk-and-yogurt",a,-1.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.08,0.03,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
762111074744,"Evolution fresh, nonfat greek yogurt with strawberries & granola, strawberry",evolution fresh,173.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts,greek-style-yogurts",,no_traces,no traces,145.0,4.05,0.58,19.65,11.56,8.09,145.0,"milk-and-dairy-products,milk-and-yogurt",a,-3.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.11,0.04,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3022407,Lowfat yogurt with blueberry,muller,150.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,milk,no traces,100.0,1.67,1.0,14.67,13.33,6.0,100.0,"milk-and-dairy-products,milk-and-yogurt",b,0.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.12,0.05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
746104130051,"Ronnybrook, creanline yogurt, coconut",ronnybrook,170.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,milk,no traces,112.0,5.29,3.53,14.12,14.12,2.94,112.0,"milk-and-dairy-products,milk-and-yogurt",c,6.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.1,0.04,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3091504,"Muller, corner, granola with vanilla lowfat (2% milkfat) yogurt, vanilla, vanilla",muller,150.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,milk,no traces,133.0,2.67,1.33,20.67,14.67,6.0,133.0,"milk-and-dairy-products,milk-and-yogurt",b,2.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.16,0.06,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
689544081203,Total greek strained yogurt,fage usa dairy industry  inc.,150.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,milk,no traces,140.0,4.0,3.0,19.33,19.33,7.33,140.0,"milk-and-dairy-products,milk-and-yogurt",c,3.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.08,0.03,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
53600001816,"La yogurt, la chocolate, probiotic lowfat yogurt, strawberry with dark chocolate chips",la yogurt,170.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,milk,no traces,112.0,2.06,1.47,19.41,16.47,4.12,112.0,"milk-and-dairy-products,milk-and-yogurt",c,3.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.14,0.06,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
73296276053,Lowfat Yogurt,key food,227.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,no_traces,no traces,62.0,1.32,0.88,7.05,7.05,4.85,62.0,"milk-and-dairy-products,milk-and-yogurt",a,-2.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.19,0.08,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
73296276060,"Key food quality, nonfat yogurt, plain","key food,  key food quality",227.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,milk,no traces,57.0,0.0,0.0,7.93,7.93,5.29,57.0,"milk-and-dairy-products,milk-and-yogurt",a,-2.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.21,0.08,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
53600002479,"La yogurt, la chocolate, probiotic lowfat yogurt, coconut",la yogurt,170.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,milk,no traces,112.0,2.06,1.47,19.41,16.47,4.12,112.0,"milk-and-dairy-products,milk-and-yogurt",c,3.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.14,0.06,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
689544081760,"Fage, all natural lowfat (2% milkfat) greek strained yogurt with key lime, key lime",fage,150.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts,plain-fermented-dairy-desserts,plain-yogurts,greek-style-yogurts",,milk,no traces,93.0,1.67,1.0,12.0,10.67,8.0,93.0,"milk-and-dairy-products,milk-and-yogurt",a,-1.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.07,0.03,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
86742777950,"Coach farm, goat milk yogurt, vanilla",coach farm,170.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts,goat-milk-yogurts",,no_traces,no traces,88.0,2.94,1.76,8.24,6.47,7.06,88.0,"milk-and-dairy-products,milk-and-yogurt",a,-1.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.1,0.04,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
86742777806,Goat Milk Yogurt,coach farm enterprises  inc.,170.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts,goat-milk-yogurts",,no_traces,no traces,82.0,3.53,2.35,3.53,1.76,8.82,82.0,"milk-and-dairy-products,milk-and-yogurt",a,-2.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.11,0.04,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
86742777905,Goat Milk Yogurt,coach farm enterprises  inc.,170.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts,goat-milk-yogurts",,no_traces,no traces,112.0,2.94,1.76,12.94,10.0,7.06,112.0,"milk-and-dairy-products,milk-and-yogurt",b,0.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.1,0.04,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
53600002202,Probiotic nonfat yogurt,la chocolat,170.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,milk,no traces,82.0,1.47,0.88,13.53,11.18,3.53,82.0,"milk-and-dairy-products,milk-and-yogurt",b,1.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.1,0.04,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
